name,link,bio,image,special_id,collected_at
Alexandra MacGilp,https://www.internationalcuratorsforum.org/people/alexandra-macgilp/,"Dr. Alexandra MacGilp is an independent curator and writer based in London.
She received her BA in English and History of Art from University College London, and has a Masters in History of Art from Birkbeck College, London, and in Curating Contemporary Art from the Royal College of Art, London. She has a doctorate in History of Art, writing on the development of the Tate collection; this was an AHRC-funded collaborative project between the University of Reading and Tate Britain.
She is interested in film, video, performance and installation practices and archive materials. Previous posts include Curator at Maraya Art Centre.",https://www.internationalcuratorsforum.org/wp-content/uploads/2019/08/UNADJUSTEDNONRAW_thumb_3831-768x431.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Sekai Machache,https://www.internationalcuratorsforum.org/people/sekai-machache/,"Sekai Machache (she/they) is a Zimbabwean-Scottish visual artist and curator based in Glasgow, Scotland.




",https://www.internationalcuratorsforum.org/wp-content/uploads/2023/07/Sekai-Machache-768x951.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Louise Macmillan,https://www.internationalcuratorsforum.org/people/louise-macmillan/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/20_022_feature-768x431.jpeg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Paul Maheke,https://www.internationalcuratorsforum.org/people/paul-maheke/,"Paul Maheke (b. 1985) graduated from Cergy School of Fine Arts and is an Open School East (London) alum. Recent solo exhibitions include “A fire circle for a public hearing” at the Chisenhale gallery in London (2018) and Vleeshal Middelburg (2019), and “I Lost Track of the Swarm” at the South London Gallery (2016). Selected group exhibitions include “Le centre ne peut tenir” at Lafayette Anticipations in Paris (2018), “Ten Days Six Nights” at Tate Modern in London (2017), and the Diaspora Pavilion at the 57th Venice Biennale (2017).
His practice is grounded in emancipatory and decolonial thought with an emphasis on cultural identities and new subjectivities. His current research focuses – through video, installation, sculpture and furtive interventions – on the body as both an archive and a territory, as a utopia to be reimagined through different strategies of resistance. With particular attention to dance, he proposes to defuse the power relations that shape Western imaginations and to rearticulate the representations that emerge from them.",https://www.internationalcuratorsforum.org/wp-content/uploads/2019/07/Diaspora-Pavilion-Paul-Maheke-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Rubiane Maia,https://www.internationalcuratorsforum.org/people/rubiane-maia/,"Rubiane Maia is a Brazilian visual artist based between Folkestone, UK and Vitória, Brazil.
She completed a degree in Visual Arts and a Master degree in Institutional Psychology at Federal University of Espírito Santo, Brazil. Her artwork is a hybrid practice across performance, video, installation and text, occasionally flirting with drawing and collage. She is attracted by states of synergy, encompassing the invisible relationships of affect and flux, and investigates the body in order to amplify the possibilities of perception beyond the habitual. By doing so, she is constantly re-elaborating her personal notion of existential territories (spatial, temporal, cognitive, social and political). More recently, she has been researching the concept of memory and its relationship with language and channeling, often making use of personal narratives as a device for action and resilience. Since 2018 she has been working on the creation of a ‘Book-Performance’, a series of actions in response to specific autobiographical texts particularly influenced by experiences of racism and misogyny.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/048_HD_180906_4583_©-Hydar-Dewachi-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Evariste Maiga,https://www.internationalcuratorsforum.org/people/evariste-maiga/,"Evariste Maïga is a trans-disciplinary artist based in Geneva, working with a broad range of media including video, photography, installation, print, drawing and text.
Taking inspiration from daily encounters, anecdotes and the peripheral, his work explores topics such as inherent potential, visibility, singularity and acting in a broad sense. Simple gestures, performativity and humour tend to influence the aesthetic and the analytical processes that occur in Maïga’s work. During the past few years Maïga has particularly explored our relation to food found in African culture and its visual presence in popular Western culture.
Evariste Maïga has exhibited internationally, among others at The Liverpool Biennale, The Institute of Contemporary Art, London — Bloomberg New Contemporaries — Art Night, London  — Off Course Art Fair, Brussels — the 4th Thessaloniki Biennale, Greece — The Cooper Gallery, Scotland.",https://www.internationalcuratorsforum.org/wp-content/uploads/2016/11/IMG_9190-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Elijah Maja,https://www.internationalcuratorsforum.org/people/elijah-maja/,"Elijah Maja is an artist and researcher from London. Working across methods of practice that actively engage audio-visual provocations into notions of ritual, process and their lineage as intangible spaces for activation.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/03/89880002-768x509.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Latifa Bint Maktoum,https://www.internationalcuratorsforum.org/people/latifa-bint-maktoum/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2020/11/Sharjah-Biennial-2009-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Djofray Makumbu,https://www.internationalcuratorsforum.org/people/djofray-makumbu/,"Djofray Makumbu is a British Congolese artist born and based in East London. His work draws on his own personal experiences and those of the people close to him, and he often collaborates with friends and family.
Recent projects have focused on the shame and stigma of mental health difficulties and disability, the pressures and violence of inner-city life from the perspective of young people and the joy of music and dancing.
Djofray works predominantly in moving-image, bringing together different techniques combining stop-motion animation, video footage and hand drawn/painted elements which are sometimes presented alongside live performances or dance. Each element of the work is carefully self-made, from hand built sets and hand stitched garments for Claymation characters, to soundtracks that are developed closely with Djofray’s brother
Djofray graduated from the BA Fine Art programme at Goldsmiths in 2018 and was awarded the Alumno/SPACE Studio Bursary as a result of his degree show exhibition. In 2020, Djofray won a Goldsmiths Exhibitions Hub commission, in partnership with the London Community Video Archive, to make Hello Mr Officer, a moving image work that sees young Black men from across London share their experiences of being harassed by the police.
The work uses stop-motion, watercolour and rotoscope alongside archive material from The People’s Account (1987) by Ceddo Film Collective held in the LCVA archive. The work was exhibited at South London Gallery in 2021. In 2021, Djofray was awarded the LOEWE FOUNDATION / Studio Voltaire award and also undertook a Guest Projects digital residency with the Yinka Shonibare Foundation.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/In-the-Studio-with-Djofray-Makumbu-768x480.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Roger Malbert,https://www.internationalcuratorsforum.org/people/roger-malbert/,"Roger Malbert is a curator and writer on contemporary art. Until 2018 he was Head of Hayward Gallery Touring at the Southbank Centre, London, where he was responsible for a wide-ranging programme of exhibitions touring to galleries and museums across the UK, including an innovative series of artist-curated shows. He has written for The Art Newspaper and TLS, and has written catalogue essays on Michael Armitage, Omar Ba, Louise Bourgeois, Matta, Goya, William Kentridge, Richard Wentworth and Tacita Dean. In 2018 he was awarded an OBE for services to art.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Hew-Locke-Sandy-Nairne-Rogert-Malbert-Andrea-Schlieker-Claire-Doherty-Alex-Farquharson-768x490.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Tarini Malik,https://www.internationalcuratorsforum.org/people/tarini-malik/,"Tarini Malik is Assistant Curator at the Hayward Gallery since 2017 where she has co-curated a number of landmark group exhibitions, as well as the first solo presentations in the UK of artists: Emmanuelle Laine, Thabiso Sekgala and Igshaan Adams. Previously, she was Head of Exhibitions for artist Isaac Julien, and co-curator on several major international exhibitions with curator Mark Nash during her tenure at their shared studio (2014- 2017) . She has held curatorial posts at Fiorucci Art Trust (2012-2014), Frieze Projects (2013) and Serpentine Galleries (2011-2012).
Tarini holds a MA in History of Art from the University of Edinburgh and Université Paris I Pantheon-Sorbonne, and a MA in Curating Contemporary Art from the Royal College of Art, London. She has published her writing in various magazines and journals including: Art in America, Critical Collective and Mousse Magazine.",https://www.internationalcuratorsforum.org/wp-content/uploads/2020/05/Hew-Locke-Diaspora-Pavilion-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Orsod Malik,https://www.internationalcuratorsforum.org/people/orsod-malik/,"Orsod Malik is the Executive Director of the Stuart Hall Foundation. He was previously the International Curators Forum's Curator and Digital Strategist.
He is a UK-based Sudani curator, writer, producer and digital strategist, and is the founder of@code__switchan archive/continuum of radical internationalism dedicated to drawing links between anticolonial struggles and thought across space and time. Orsod’s curatorial approach focuses on identifying cultural and political entanglements in archival materials to explore possible shared histories. He is particularly interested in developing pedagogical tools and techniques to make transnational anticolonial struggles, histories, concepts and critiques accessible to a general public. Orsod is the Curator and Digital Strategist at the International Curators Forum (ICF) He has curated exhibitions at Black Cultural Archives and Institute of International Visual Arts (iniva). Orsod was also the 2021 Archivist-in-Resident at the Library of Africa and the African Diaspora (LOATAD) based in Accra, Ghana.",https://www.internationalcuratorsforum.org/wp-content/uploads/2021/11/Orsod-Malik-scaled-e1656956648632-768x539.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Sarita Lydia Mamseri,https://www.internationalcuratorsforum.org/people/sarita-lydia-mamseri/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2019/08/Huma-Photo-by-Kayhan-Kaygusuz-768x513.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Mansour Mansour,https://www.internationalcuratorsforum.org/people/mansour-mansour/,"Mansour Mansour is an IP and Commercial Solicitor at Ronald Fletcher Baker LLP who has a unique understanding of IP law because of his Art History/Museum background that has allowed him to assist clients in their Art ownership and even creation. Furthermore, his practice in IP extends to advising influencers and YouTube channels on their content including sponsorship contracts. Mansour often posts on tiktok undertheartishlawyer, regarding IP, Culture and Social Media Law.",https://www.internationalcuratorsforum.org/wp-content/uploads/2023/09/Mansour-Mansour-Headshot-768x960.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Bianca Manu,https://www.internationalcuratorsforum.org/people/bianca-manu/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2016/10/IMG_0702-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Beatriz Salinas Marambio,https://www.internationalcuratorsforum.org/people/beatriz-salinas-marambio/,"Beatriz is a curator and cultural policy advisor working at the intersections of cooperation, governance and production of knowledge. She holds a MA in Arts Management and Cultural Policy from the Goldsmiths College, University of London where she focused her research on Residency programs and Cultural Diplomacy. Currently she is completing a Master in Sciences in International Affairs in Aalborg University, Denmark, focusing on the Arctic region and its indigenous governance processes.
She was the first Director of Centro Nacional de Arte Contemporáneo Cerrillos (the National Centre of Contemporary Art – the first government-run facility dedicated to contemporary artists in Chile) from 2017–2019, where she developed a focus on interdisciplinarity, promoting encounters between art and community through exhibitions, research projects and public programs with artists like Theo Jansen, Alicia Villarreal, Bernardo Oyarzún and Cildo Meireles amongst others.
She has worked in several institutions in Chile and abroad, specializing in management of contemporary art projects. She was Head of production of MAVI-Museo de Artes Visuales in Chile 2007-2014, where she organized exhibitions of Chilean and Latin-Americans artists, and major monographic exhibitions of international artists like Wolfgang Tillmans, Joseph Beuys and Gerhard Richter. Beatriz was producer of Chilean art prize “MAVI Premio Arte Joven”, between 2007 and 2013, and its curator and producer between 2011 and 2013.
As independent consultant she has worked for several organizations as a cultural and strategic advisor, including Diversity Art Forum (UK), Dutch Culture (The Netherlands), Chevening Scholar Secretariat UK Foreign and Commonwealth Office (UK), Museo de Arte Moderno Chiloé (Chile), Proyecto Helicoide Foundation (Caracas-NY), Cultural Affairs Office, Ministry of Foreign Affairs of Chilean Government (Chile), Fundación AMA (Chile), Museo de la Solidaridad Salvador Allende (Chile), among others.
From 2017-2019 Beatriz was in the curatorial committee and member of the board of the National Centre for Contemporary Art, of the Ministry of Culture, Arts and Heritage in Chile and from 2012-2014 of the Museum of Visual Arts (MAVI), Chile. Since 2018 she is member of CIMAM (International Committee for Museums and Collections of Modern Art).",https://www.internationalcuratorsforum.org/wp-content/uploads/2016/10/IMG_0702-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Courtney J Martin,https://www.internationalcuratorsforum.org/people/courtney-j-martin/,"Courtney J. Martin is Director of the Yale Center for British Art (YCBA). Previously, she was deputy director and chief curator of Dia Art Foundation. A scholar of historical and contemporary art, Courtney earned her doctorate in the history of art at Yale, contributing to the YCBA’s award-winning 2007 exhibition, “Art and Emancipation in Jamaica.” Before pursuing her Ph.D., Courtney worked in the media, arts, and culture unit of the Ford Foundation in New York City. Following her doctorate, she conducted research and taught at Vanderbilt University and then joined the faculty of Brown University. In 2015, she received an Andy Warhol Foundation Arts Writers Grant. Born and raised in Nashville, Courtney earned her undergraduate degree at Oberlin College. She currently lives in Woodbridge with her husband James.",https://www.internationalcuratorsforum.org/wp-content/uploads/2019/08/UNADJUSTEDNONRAW_thumb_4156-768x576.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Ngahiraka Mason,https://www.internationalcuratorsforum.org/people/ngahiraka-mason/,"Ngahiraka Mason is an independent curator and visual historian, with research and curatorial interests in the material culture and histories of Polynesian peoples, descendant and community relationships with museum’s and collections.
Mason is the former Indigenous Curator, Maori Art at Auckland Art Gallery Toi O Tamaki, New Zealand’s oldest and largest public art museum. Her exhibitions and publications focus on historical, modern and contemporary art.
Recent projects include Dot I Line I Color (2018), Honolulu, Middle of Now/Here, the inaugural Honolulu Biennial (2017) and the International touring exhibition Gottfried Lindauer’s New Zealand (2014-17). Mason lives and works in Honolulu, Hawaii.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/17bosindentity-2_0-768x432.jpeg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Trevor Mathison,https://www.internationalcuratorsforum.org/people/trevor-mathison/,"Trevor Mathison is an artist, composer, and sound designer and recordist. His sonic practice centres on creating fractured, haunting aural landscapes and integrating existing music and has featured in over thirty award-winning films. Mathison was a founding member of the cine-cultural artist collective, The Black Audio Film Collective (BAFC, 1982-1998), where his body of sonic designs defined and situated the Collective’s film and gallery installations. Mathison has continued to work with some of his former collaborators from Black Audio (John Akomfrah, Lina Gopaul and David Lawson) creating sound design for installations and feature documentaries. Mathison has also founded and been active in a number of other experimental sonic groups – Dubmorphology, Hallucinator and Flow Motion. He has also been a pioneer of sound installation work.",https://www.internationalcuratorsforum.org/wp-content/uploads/2009/11/Screenshot-2022-06-23-at-16.06.10-768x524.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Daniel Maximin,https://www.internationalcuratorsforum.org/people/daniel-maximin/,"Daniel Maximin (born April 9, 1947) is a Guadeloupean novelist, poet, and essayist. Born in Saint-Claude, his family moved to France when he was thirteen. He studied at the Sorbonne and from 1980 to 1989 served as literary director of the journal Présence africaine. He returned to Guadeloupe in 1989 as Regional Director of Cultural Affairs. He was named a knight of the Légion d’honneur in 1993.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/BDVA-Black-Jacobins-Leaflet-Crop-1-768x575.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Julia McClinton,https://www.internationalcuratorsforum.org/people/julia-mcclinton/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2020/11/Sharjah-Biennial-2009-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Kyla McDonald,https://www.internationalcuratorsforum.org/people/kyla-mcdonald/,"Kyla McDonald is a curator and art historian. She is an AHRC funded doctoral candidate at The Glasgow School of Art, Scotland. During her residency she will carry out research and writing for her PhD, which interrogates the rediscovery of previously overlooked women artists in recent curatorial trends.
In September 2018, Kyla curated Niki de Saint Phalle: Here Everything is Possible at Beaux-Art Mons, Belgium, for which she also edited and wrote in the exhibition catalogue. As Interim Director at Bonner Kunstverein, Germany, January–July 2018, she curated exhibitions and produced publications with Hayley Tompkins and Oliver Osborne. Kyla was previously Artistic Director at Glasgow Sculpture Studios, Scotland from 2012–2016 where she curated exhibitions and commissioned projects with artists including Zofia Kulik, Liz Magor, Nina Beier, Haegue Yang, Nicolas Deshayes, and Iman Issa, amongst others. From 2008–2012 she was Assistant Curator at Tate Modern, England where she was a member of the International Collections team working on acquisitions of international modern and contemporary art for the Tate Collection. She curated the exhibitions Haris Epaminonda, VOL. VI, 2010, and I Decided Not to Save the World 2011, and worked on the Unilever Turbine Hall Commission with Tino Sehgal: These Associations, 2010. From 2005–2008 she was Assistant Curator for Exhibitions and Displays at Tate Liverpool, England. She was a Jury Member for the Turner Prize 2015.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/20_022_feature-768x431.jpeg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Peggy McGeary,https://www.internationalcuratorsforum.org/people/peggy-mcgeary/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2009/11/Screenshot-2022-06-23-at-16.06.10-768x524.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Eva McGovern,https://www.internationalcuratorsforum.org/people/eva-mcgovern/,"Eva McGovern has nearly 20 years of experience in knowledge management, strategic communications, editing, writing, curating, programming, project management and event management.",https://www.internationalcuratorsforum.org/wp-content/themes/icf/assets/images/placeholder.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Gerald McMaster,https://www.internationalcuratorsforum.org/people/gerald-mcmaster/,"Gerald McMaster—curator, artist, author, and professor—is Tier 1 Canada Research Chair of Indigenous Visual Culture and Curatorial Practice and director of the Wapatah: Centre for Indigenous Visual Knowledge at OCAD University.
McMaster has over thirty years of international work and expertise in contemporary art, critical theory, museology and indigenous aesthetics, working at such institutions as the Art Gallery of Ontario, Smithsonian National Museum of the American Indian, and the Canadian Museum of Civilization (now the Canadian Museum of History). His experience as an artist and curator in art and ethnology museums researching and collecting art as well as producing exhibitions has given him a thorough understanding of transnational Indigenous visual knowledge and curatorial practice.
He was chosen to represent Canada as curator for the Edward Poitras exhibition at the prestigious Venice Biennale (1995) and then eighteen Indigenous architects at the Venice Biennale of Architecture (2018). In 2010 he was the Canadian Commissioner to the Biennale of Sydney, and in 2012 he was Artistic Director to the 18th Biennale of Sydney.
He studied fine arts at the Institute of American Indian Art (Santa Fe, New Mexico) and the Minneapolis College of Art and Design (BFA 1977). After receiving his MA in anthropology from Carleton University, he went on to defend his doctoral dissertation, “The New Tribe: Critical Perspectives and Practices in Aboriginal Contemporary Art,” at the University of Amsterdam School for Cultural Analysis, Theory, and Interpretation (1999).
McMaster is a Nêhiyaw (Plains Cree) and a citizen of the Siksika First Nation.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/17bosindentity-2_0-768x432.jpeg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Michael McMillan,https://www.internationalcuratorsforum.org/people/michael-mcmillan/,"Michael McMillan (born 1962) is a British playwright, artist, curator and educator, born in England to parents who were migrants from St Vincent and the Grenadines (SVG). As an academic, he focuses his research on “the creative process, ethnography, oral histories, material culture and performativity”. He is the author of several plays, and as an artist his first installation, The West Indian Front Room, was exhibited at the Geffrye Museum in 2005, going on to inspire a 2007 BBC Four documentary Tales from the Front Room, a website,[4][5] a 2009 book, The Front Room: Migrant Aesthetics in the Home, and various international commissions, such as Van Huis Uit: The Living Room of Migrants in the Netherlands (Imagine IC, Amsterdam, and Netherlands Tour, 2007–08) and A Living Room Surrounded by Salt (IBB, Curaçao, 2008). A more recent installation of the Walter Rodney Bookshop featured as part of the 2015 exhibition No Colour Bar at the Guildhall Art Gallery.",https://www.internationalcuratorsforum.org/wp-content/uploads/2017/03/IMG_9626-768x576.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Steve McQueen,https://www.internationalcuratorsforum.org/people/steve-mcqueen/,"Sir Steve Rodney McQueen is a British film director, film producer, screenwriter, and video artist.
He is known for his award-winning film 12 Years a Slave (2013), an adaptation of Solomon Northup’s 1853 slave narrative memoir. He also directed and co-wrote Hunger (2008), a historical drama about the 1981 Irish hunger strike, Shame (2011), a drama about an executive struggling with sex addiction, and Widows (2018), an adaptation of the British television series of the same name set in contemporary Chicago. In 2020, he released Small Axe, a collection of five films “set within London’s West Indian community from the late 1960s to the early ’80s”.
For his artwork, McQueen has received the Turner Prize, the highest award given to a British visual artist. In 2006, he produced Queen and Country, which commemorates the deaths of British soldiers in Iraq by presenting their portraits as a sheet of stamps. For services to the visual arts, he was appointed Commander of the Order of the British Empire in 2011. For 12 Years a Slave, he won the Academy Award for Best Picture, the BAFTA Award for Best Film, the Golden Globe Award for Best Motion Picture – Drama, and the New York Film Critics Circle Award for Best Director. McQueen is the first black filmmaker to win the Academy Award for Best Picture.
In 2014, Time magazine included McQueen in its annual Time 100 list of the “most influential people in the world”. In 2016, he was granted the British Film Institute’s highest honour, the BFI Fellowship. McQueen was knighted in the 2020 New Year Honours, for services to film. In the same year, McQueen was awarded the Award for Cinematic Production by the Royal Photographic Society and is to receive Cologne Film Prize in honor of his life’s work this year.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/db818525796edb3c0873a12e63e46f44j-768x496.webp,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Griet Menschaert,https://www.internationalcuratorsforum.org/people/griet-menschaert/,"Griet Menschaert's (BE/NL) work crosses over between arts, communication, journalism and literature. She makes texts, drawings, performances, publications, exhibitions, meetings and operates solo as well as collaborative.
She has a great fascination for the way its context influences the human being.Since 2016, she is Chief Curator of KONT magazine, an annual publication with exclusive contributions of inspiring usually unknown people of all ages and disciplines.She performs texts, solo and with her musical project De Grot. Her language is immersed in existential reflection. Griet also writes, edits and translates on request.",https://www.internationalcuratorsforum.org/wp-content/uploads/2018/09/Griet-e1537284721484-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Syra Miah,https://www.internationalcuratorsforum.org/people/syra-miah/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Venice-2007-panel-768x454.png,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Akiko Miki,https://www.internationalcuratorsforum.org/people/akiko-miki/,"Akiko Miki is International Artistic Director, Benesse Art Site Naoshima and Former Co-director of Yokohama Triennale 2017/Artistic Director of its 2011 edition. As Senior and Chief Curator at Palais de Tokyo (2000-2014), Miki served also Guest Curator for many major museums including Mori Art Museum, Yokohama Museum of Art, Barbican Art Gallery and National Museum of Contemporary Art, Seoul as well as for international shows like 1998 Taipei Biennial “Site of Desire.” Recent curatorial projects include “Islands, Constellations & Galapagos” (2017), “Anri Sala: Teshima Sea Wall House”(2016),“Takashi Murakami’s Superflat Collection – from Shōhaku and Rosanjin to Anselm Kiefer” (2016), “Takashi Murakami: The 500 Arhats” (2015), “Hiroshi Sugimoto: Today the world died” (2014),“Our Magic Hour” (2011), “French Window” (2011), “Chalo! India: A New Era of Indian Art” (2008). She is also Co-author/Co-editor of number of books including Insular Insight (Lars Müller, 2011) which received the DAM Architectural Book Award and Nobuyoshi Araki: Self, Life, Death, (Phaidon Press, 2005), and many others.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Tatsumi-768x512.jpeg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Christina Millare,https://www.internationalcuratorsforum.org/people/christina-millare/,,https://www.internationalcuratorsforum.org/wp-content/uploads/2020/11/Curating-the-International-Diaspora-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Neus Miro,https://www.internationalcuratorsforum.org/people/neus-miro/,Neus Miró is a curator and art critic. She studied Art History (Universitat de Barcelona) and obtained the M.A. in Curating Contemporary Art from the Royal College of Art (London). She now works as a Curator in the Wolverhampton Art Gallery (UK).,https://www.internationalcuratorsforum.org/wp-content/uploads/2018/09/IMG_7544-e1537281654346-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Keiichi Miyagawa,https://www.internationalcuratorsforum.org/people/keiichi-miyagawa/,"Artist, Director of AIK and GALLERY SOAP / Kitakyushu, Japan
Miyagawa has been running an artist-run-space called GALLERY SOAP since 1997 in Kitakyushu, Japan and has organized many curatorial projects and music events including The Kitakyushu Biennial, co-curated with Takuji Kogo, he is also running an online-based candy factory project internationally, and Yoshitaka Mouri, sociologist, a professor of Tokyo University of the Arts, and has been organizing another project called “HOTEL ASIA” started in Kitkayushu 2011. And he also have curated solo exhibitions of following artists: Dan Graham (USA), Peter Halley (USA), Philip Horst (Germany), Federico Baronello (Italy), Jesper Alvaer (Norway), candy factory (Japan), Hiroshi Fuji (Japan) and so forth.
Miyagawa is also a member of artist collective named SECOND PLANET. His works have been presented at Tokyo University of the Arts 2017, Aichi Triennale 2016, LP Art Space in Chongqing 2016, Bangkok University Gallery 2015, Asia Art Archive in Hong Kong 2014, The Kitakyusuh Biennial 2013, The Taegu Photo Biennial 2012, ZK/U Berlin 2012, Hotel Asia Project at Organhaus Chongqing 2012, Maebashi Media Festival 2012, International Curators Forum YOKOHAMA 2011.",https://www.internationalcuratorsforum.org/wp-content/uploads/2022/11/Tatsumi-768x512.jpeg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Mohau Modisakeng,https://www.internationalcuratorsforum.org/people/mohau-modisakeng/,"Material, metaphor and the black body are the tools that Mohau Modisakeng uses to explore the influence of South Africa’s violent history that has been ignored in today’s society, on how we understand our cultural, political, and social roles as human beings in post-colonial Africa and in particular post-apartheid South Africa. Represented through film, large-scale photographic prints, installations and performances, his “work doesn’t start off with an attempt to portray violence but it becomes mesmerising because although we might recognise history as our past, the body is indifferent to social changes, so it remembers.”
Mohau Modisakeng was born in Soweto in 1986 and lives and works between Johannesburg and Cape Town. He completed his undergraduate degree at the Michaelis School of Fine Art, Cape Town in 2009 and worked towards his Master’s degree at the same institution. His work engages race, the militarisation of society and the deep divides of post-apartheid South Africa and the post-colonial continent. He interrogates the collective narratives that inform our experience of the world, in particular those that evoke the black body as a site of fragmentation and distortion.
Modisakeng was finalist in the MTN New Contemporaries in 2010, awarded the Sasol New Signatures Award for 2011, Standard Bank Artist of the year (VISUAL ART) 2016. He has also represented South Africa at the South African Pavilion at 56th and 57th Venice Biennial in 2015 and 2017. Modisakeng has also presented commissioned projects for Performa Biennialle in 2017 and Sharjah Bienniale in 2019.
He has exhibited at VOLTA NY, New York (2014); the Saatchi Gallery, London (2012); Dak’Art Biennale, Dakar (2012); Focus 11, Basel (2011); and Stevenson, Cape Town (2010). In 2013 he produced an ambitious new video work in association with Samsung as a special project for the 2013 FNB Joburg Art Fair. His work is included in public collections such as the Johannesburg Art Gallery, Iziko South African National Gallery, Cape Town and the Saatchi Gallery, London as well as in significant private collections such as Zeitz MOCAA.",https://www.internationalcuratorsforum.org/wp-content/uploads/2019/08/Passage-Still-3-768x512.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
Aidan Moesby,https://www.internationalcuratorsforum.org/people/aidan-moesby/,"Aidan Moesby is a curator, artist and writer who explores civic and personal wellbeing through a body of work that is at once playful, intimate, questioning and deeply human.
",https://www.internationalcuratorsforum.org/wp-content/uploads/2020/08/Aidan-Moesby-2.jpg,data_a478f401dc7d5fee5c6b49530448bbd6_20240926201300,2024-09-26 20:13:00.558771
