name,link,bio,image,special_id,collected_at
Jeff Guido,https://curatorsintl.org/about/collaborators/5064-jeff-guido,"Jeff Guido received his Bachelor of Fine Arts Degree in 1986 from The School of Fine and Performing Arts, Wayne State University in Detroit, MI. Since that time he has worked in both non-profit and commercial enterprises, all focused on the ceramic arts. Guido began his professional career in 1985 at Pewabic Pottery, a non-profit ceramic arts learning center located in Detroit, MI. In 1991 Guido started Habatat/Shaw Gallery, a space committed to the exhibition and sale of historic, modern and contemporary ceramic sculpture. He continued in that capacity as owner/director until he made the decision to close the gallery and return to his studio. In January 2003, he became Artistic Director at The Clay Studio in Philadelphia, where he oversees the Studio’s Artist and Exhibition programs.
Publishing Against the Grain
Power of the Word",https://curatorsintl.org/images/PEI.JPG?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Khwezi Gule,https://curatorsintl.org/about/collaborators/5345-khwezi-gule,"Khwezi Gule is a curator and writer based in Johannesburg. He is currently Chief Curator at the Soweto Museums, which includes, the Hector Pieterson Memorial and Museum and the Kliptown Open Air Museum. Prior to that, Gule held the position of curator of contemporary collections at the Johannesburg Art Gallery. As curator at the Johannesburg Art Gallery, Gule worked on a number of significant exhibitions including: Meschac Gaba’sTresses and Other Projects(2007), Kay Hassan’sUrbanation(2008), and Tracey Rose’sWaiting for God, Johannesburg Art Gallery (2011) and the Bildmuseet, Umea, Sweden (2011/2012). Gule has also co-curated and acted as consultant to exhibitions and projects includingOlvida Quien Soy(2005), held at CAAM, Spain;Beauty and Pleasure(2009), held in Sternesen Museum; as well as theMultipistes Project(2008-2009). In addition to numerous speaking engagements, Gule has written for various publications such as exhibition catalogues, newspapers, magazines, and journals. The most recent of these were a presentation at the Artists’ Congress (convened by Chus Martinez) for dOCUMENTA(13) and an essay for the exhibition catalogue ofThe Rise and Fall of Apartheid(curated by Okwui Enwezor and Rory Bester). Gule is a founder member of a collective of creative intellectuals dubbed the Dead Revolutionaries Club. This collective has produced a number of exhibitions, discussion forums, and launched a webzine.",https://curatorsintl.org/images/PaulRamirezJonas_TheCommons.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Kevser Guler,https://curatorsintl.org/about/collaborators/5358-kevser-guler,"Kevser Guler has a background in engineering and philosophy, and has worked for the Istanbul Biennial for over five years. She was a member of the exhibition team of the 10th International Istanbul Biennial curated by Hou Hanru, the 11th curated by WHW (What How and for Whom), and the recent 12th, co-curated by Adriano Pedrosa and Jens Hoffmann. She was also on the exhibition team ofThe Cities of Mediterranean: The biennials of art from Athens, Istanbul and Marrakech, co-curated by XYZ of the Athens Biennale, WHW and Abdellah Karoum in Sicily in 2010, andWhat Happens To The Hole When The Cheese Is Gone?, curated by WHW in Istanbul in 2010. She is the assistant curator for the upcoming 13th Istanbul Biennial, which will be curated by Fulya Erdemci.
The Paper Sculpture Show",https://curatorsintl.org/images/Inhotim_09abr2010-2618.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Atreyee Gupta,https://curatorsintl.org/about/collaborators/7376-atreyee-gupta,"Atreyee Gupta is the Jane Emison Assistant Curator of South and Southeast Asian Art at the Minneapolis Institute of Art. She holds a PhD in Art History from the University of Minnesota (2011). Her area of expertise is Global Modernism, with a special emphasis on twentieth-century aesthetic flows across South Asia, Africa, the Middle East, and Latin America. Recent projects include:Converging Cultures, an exhibition on the impact of the Asian diaspora on postwar Latin American and Caribbean Art (co-curated for the Art Museum of the Americas, Washington DC with the Colombian-born art historian and curator Adriana Ospina, 2018-21). Forthcoming co-edited books includePostwar - Art between the Pacific and the Atlantic, 1945–1965(with Okwui Enwezor and Ulrich Wilmes) andGlobal Modernism/s: Infrastructures of Contiguities, ca. 1905–1965(with Hannah Baader and Patrick Flores). The former emerges from a 2014 international conference, co-convened with Enwezor and Wilmes, at Haus der Kunst, Munich while the latter emerges from a 2015 international conference, co-convened with Baader and Flores at Haus der Kulturen der Welt, Berlin. Most recent publication projects include essays in exhibition catalogs such as Postdate (San Jose Museum of Art, 2015); Postwar - Art between the Pacific and the Atlantic, 1945-1965 (Haus der Kunst, Munich, 2016), and chapters in Partha Mitter et al. eds. Twentieth-Century Indian Art (2016); Rebecca Brown and Deborah Hutton, eds., Rethinking Place in South Asian and Islamic Art (2016), among others. Gupta has also contributed essays in journals such asYishu,Art Journal, andThird Text.",https://curatorsintl.org/images/5Jerri_Allyn_1_Axis_Mundo_ONE_Archives_2_2.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Nazli Gurlek,https://curatorsintl.org/about/collaborators/5427-nazli-gurlek,"Nazli Gurlek is an independent curator and writer based in Istanbul, where she is Vice President of AICA Turkey. She obtained an MFA in Curating at Goldsmiths College in London (2008), and a BA in Painting at the Academy of Fine Arts in Florence (2006). She was Assistant Curator of the Pavilion of Turkey at the 53rd Venice Biennale (2009), and curated a number of solo and group exhibitions includingBENGÜ BURAK VOLKAN ALP ELMAS İZ(Maçka Sanat Galerisi, Istanbul, Sept 2011–June 2012),Shared(5533, Istanbul, 2012),The Riot Act(Galerie Mor Charpentier, Paris, 2011),İnci Eviner(Nesrin Esirtgen Collection, Istanbul, 2011),Rehearsal(Gallery Non, Istanbul, 2011), andFold(Elgiz Museum of Contemporary Art, Istanbul, 2011). Recently Gurlek curatedDIYALOG: Art From Turkeyat the Vienna Fair, The New Contemporary (September 2012); and co-organized an AICA Turkey event, a series of talks entitled CONTEMPORARY ART IN TURKEY FROM 1980’s TO PRESENT: TESTIMONIES AND SHARED EXPERIENCES at Mimar Sinan University of Fine Arts, Istanbul. Her writings have been published inFlash Art International,Sanat Dünyamız,andFrieze Blog, among others. Gurlek is the author ofSarkis and When Attitudes Become Form, soon to be published by SALT Istanbul. She is going to be the curator-in-residence at the CCA Ujazdowski Castle in Warsaw in July 2013, and also currently working on an exhibition that will open at Nesrin Esirtgen Collection in Istanbul in December 2013.",https://curatorsintl.org/images/Gurlek_Nazli.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Frank Kofi Gyabeng,https://curatorsintl.org/about/collaborators/7417-frank-kofi-gyabeng,"Frank Kofi Gyabeng is an independent curator based in Kumasi, Ghana. He is currently a student at Kwame Nkrumah University of Science and Technology, College of Art in the MFA Curating program. With the help of a few collaborators, he is working at the moment to realize his exhibition project.
High Times, Hard Times: New York Painting 1967-1975",https://curatorsintl.org/images/Frank_Kofi_Gyabeng.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Turakella Editha Gyindo,https://curatorsintl.org/about/collaborators/24116-turakella-editha-gyindo,"Turakella (Tura) is an art curator and multidisciplinary artist based in Dar es Salaam, Tanzania. Inspired by human nature and its adaptation to a rapidly changing world, she challenges collective preconceptions around intersectionality, identity, and belonging. Tura envisions a human being whose identity transcends rigid social associations and whose place in society is shaped not only by personal experiences but also by a connection to existence that extends beyond physical embodiment.
After completing her university education, Tura joined the Nafasi Art Space Academy for a Curatorial Practice and Art Management program in 2021. Since then, she has curated several exhibitions and art projects in Tanzania, including solo exhibitions at Alliance Française, residency programs at MAZI Arts and Culture, and workshop programs at the Goethe-Institut Dar es Salaam.
Transformers",https://curatorsintl.org/images/Screen_Shot_2024_09_26_at_8.11.43_AM.png?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Craig Hadley,https://curatorsintl.org/about/collaborators/7928-craig-hadley,"Craig Hadley serves as the Executive Director and Chief Curator of the Dennos Museum Center at Northwestern Michigan College. Prior to his arrival at the Dennos in 2019, Mr. Hadley held administrative and curatorial roles at DePauw University and Beloit College respectively. He earned a master’s degree in History and Museum Studies from the University of Missouri (2008) and a bachelor’s degree from Beloit College (2006). Most recently, he completed an Executive Certificate in Nonprofit Management from the Kellogg School of Management at Northwestern University (2017).
Mr. Hadley is an active board member of the Association of Academic Museums & Galleries (AAMG), serves as a grant reviewer for the Institute of Museum and Library Services and the National Endowment for the Humanities, and volunteers as an accreditation reviewer for the American Alliance of Museums. His writing has appeared in The Museum Review, AAM’s Museum magazine, and on the Institute of Museum and Library Services’ website.",https://curatorsintl.org/images/Hadley_Craig.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Chelsea Haines,https://curatorsintl.org/about/collaborators/4342-chelsea-haines,"Chelsea Haines is a writer and curator based in New York. She is also Associate Editor ofThe Exhibitionist, a journal on exhibition-making published by Archive Books, and is currently editing theRoutledge Companion to Museum Ethics: Redefining Ethics for the Twenty-First Century Museum, with Janet Marstine and Alexander Bauer. This volume, targeted towards students of curatorial practice, addresses key ethical questions in museum policy and practice, particularly as related to issues of collection and display. She holds a B.A. in Art History and English Literature from Duquesne University, an M.A. in Visual Culture Theory from New York University, and is entering the PhD program in Art History at The Graduate Center in fall 2012.",https://curatorsintl.org/images/IMG_web.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Syd Haliburton,https://curatorsintl.org/about/collaborators/24052-syd-haliburton,"Syd Haliburton.
Syd Haliburton.
Syd Haliburton(they/them) is an arts and culture programmer based in Chicago, IL by way of Tucson, AZ. They are currently interested in exploring work regarding black trans masculinity, familial ties, and the personal and popular archive through photography, writing, and analogue video. They currently sit on the board at The Story Theatre and serve as their Community and Outreach Coordinator.",https://curatorsintl.org/images/Syd_Haliburton.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Gia Hamilton,https://curatorsintl.org/about/collaborators/7300-gia-hamilton,"Gia M. Hamilton is an applied anthropologist who employsSocial Magic™methodology to investigate land, labor and cultural production while examining social connectivity within institutions and communities. As a model builder, Hamilton co-founded an independent African centered school, Little Maroons in 2006; later, she opened a creative incubator space-Gris Gris Labin 2009 and designed and led the Joan Mitchell Center artist residency program in New Orleans as a consultant from 2011- 2013 and director from 2013-2018.
As the Center Director, Hamilton led the development of the two acre campus capital project using a workforce development project HyperLocal and designed the program as a place based, community centered laboratory for visual artists, curators and the creative community with the belief that imagination and creativity are paramount to creating a more equitable and socially just society. Currently, Gia is the architect of her latest projects:Afrofuture Societyand Dark Matter Projects. In 2019 she became the Executive Director and Chief Curator of the New Orleans African American Museum.
Hamilton received her bachelors in cultural anthropology  from New York University and masters in applied anthropology from City University of New York’s Graduate Center. She is on the board ofAlliance for Artist CommunitiesandMuseum Hue advisory board.  Hamilton recently received the 2022 Andy Warhl Foundation curatorial fellowship, the 2022 Hospitality leader award from City Business, the 2018 Next City Vanguard fellowship and was nominated for the 2018 City Business Woman of Year award. Gia currently lives in New Orleans with her five sons  and daughter.  Her current practice can be explored by visiting her websitewww.giahamiltonstudio.com
Situation Comedy: Humor in Recent Art",https://curatorsintl.org/images/Gia_Headshots_2022.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
JoAnn Hanley,https://curatorsintl.org/about/collaborators/7280-joann-hanley,"The First Generation: Women and Video, 1970-75",https://curatorsintl.org/images/DOC191.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Andrea Hanley,https://curatorsintl.org/about/collaborators/22464-andrea-hanley,"Andrea R. Hanley is the chief curator at the Wheelwright Museum of the American Indian in Santa Fe, New Mexico. She is dedicated to the work of contemporary Native American artists and the Native American fine art field. Over thirty years of experience in the field including National Museum of the American Indian, Smithsonian Institution, Washington, D.C., as both special assistant to the director and exhibition developer/project manager, the fine arts coordinator/curator for the city of Tempe, executive director of ATLATL, Inc., a national service organization for Native American arts, the founding manager of the Berlin Gallery at the Heard Museum, and the membership and program manager for the IAIA Museum of Contemporary Native Arts. She serves on the board of directors for the Southwestern Association for Indian Arts, Santa Fe Indian Market, the Santa Fe Art Institute, the Roswell Artist in Residence Foundation, Voices in Contemporary Art (VoCA) and Axle Contemporary. She also sits on the 516 ARTS ambassador council, the Native American advised fund for the Santa Fe Community Foundation, Ucross Foundation national advisory council, and the Native American advisory board for Nest. She was on the Santa Fe Arts Commission from 2019 – 2021. She is an enrolled member of the Navajo Nation.
Talking to Action: Art, Pedagogy, and Activism in the Americas",https://curatorsintl.org/images/Andrea_R._Hanley.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Susan Hapgood,https://curatorsintl.org/about/collaborators/4387-susan-hapgood,"Susan Hapgood is Executive Director of the International Studio & Curatorial Program (ISCP) in New York. She is also a Senior Advisor to ICI, and Founder and Director of the Mumbai Art Room. Prior to ISCP, Hapgood was ICI's director of exhibitions, developing and managing the exhibitions program for seven years until 2010. She has worked in a curatorial capacity for institutions including the Guggenheim Museum, New Museum, and American Federation of Arts. The exhibitions she has curated include FluxAttitudes, Neo-Dada: Redefining Art 1958-62, Video Divertimento, and Slightly Unbalanced, and In Deed: Certificates of Authenticity in Art, and her texts have appeared in publications including Art in America, Frieze, and FlashArt. She received a M.A. in Art History from the Institute of Fine Arts of New York University.
Slightly Unbalanced",https://curatorsintl.org/images/Susan_Hapgood.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Nav Haq,https://curatorsintl.org/about/collaborators/18515-nav-haq,,https://curatorsintl.org/images/full-list.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Geir Haraldseth,https://curatorsintl.org/about/collaborators/5364-geir-haraldseth,"Geir Haraldseth is a curator and writer based in Oslo, Norway. In 2022 he is co-curating a survey show of the contemporary art scene in Norway, which is the inaugural exhibition for the new National Museum in Norway. He also co-curated the Dutch Pavilion at the Venice Biennale featuring the work of Melanie Bonajo. Previous positions include director of Rogaland Kunstsenter, where he initiated an experimental summer school program and a library, and curator at the Academy of Fine Arts in Oslo. As an independent curator he has curated exhibitions for the KUIR festival in Bogota, at the Bonnefantenmuseum in Maastricht, Fotogalleriet in Oslo, Akershus Kunstsenter in Lillestrøm, Vox Populi in Philadelphia, Teatro de Arena in Sao Paulo, Landings Project Space in Vestfossen, Bastard in Oslo, and Torpedo in Oslo. Haraldseth has contributed to several journals and magazines includingArt in America, theExhibitionist,Kunstkritikk,Acne Paper, andLandings Journal. He is currently contributing editor ofWallet Magazine.
Space Is the Place",https://curatorsintl.org/images/ADB32CBF_AF52_4614_B9BF_FE9266FC64F0_Geir_Haraldseth.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Tess Haratonik,https://curatorsintl.org/about/collaborators/7940-tess-haratonik,"Tess Haratonik (she/her) is an arts administrator, artist advocate, and a non-profit organizer. who works with arts organizations, foundations, individuals, and grantmakers in the arts to develop, promote, and advance the work of artists and art in all disciplines.
Tess is currently the Initiatives Coordinator at United States Artists.
The Presence of Absence",https://curatorsintl.org/images/CForum_2.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Sarah Hardie,https://curatorsintl.org/about/collaborators/6332-sarah-hardie,"Sarah Hardie is a curator, artist and writer that explores the politics and relations attached to the human voice. She graduated with an MA in Fine Art from the University of Edinburgh and Edinburgh College of Art (a joint degree) with Distinction in Painting, and went on to study a Masters in History of Art at the Courtauld Institute of Art. Following this, she co-wrote, directed, curated and performed in a solo site-specific, digital, live, choral show ‘the stars sang last tuesday’ at New Media Scotland, Edinburgh. She was selected to show in the Royal Scottish Academy New Contemporaries 2012 exhibition of the best emerging talent in Scotland, winning the Stuart Prize. She writes for internationally distributed art magazine,Line Magazine, in which she was recently published on Ed Atkins’ work—co-editing the Edinburgh Art Festival Edition, 2011. She is currently writing forAfterall Onlineon the capitalist crisis and love as represented in David Austen’sEND OF LOVE. Sarah also works full-time for the Serpentine Galleries in their fundraising team, covering for the Head of Trusts Foundations and Grants, and frequently gives curatorial tours.
Dark Decor
Pictures, Patents, Monkeys, and More … On Collecting",https://curatorsintl.org/images/Naomi_H.JPG?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Larissa Harris,https://curatorsintl.org/about/collaborators/5854-larissa-harris,"Larissa Harris is the Executive Director of Teiger Foundation, New York, NY. Until 2020, she was Curator at the Queens Museum, where she organized a variety of exhibitions, such asRed Lines Housing Crisis Learning Centerwith Damon Rich and the Center for Urban Pedagogy (2009); the first US museum show of Korean artist Sung Hwan Kim (2011); QM’s biennial,Queens International 2012; a retrospective and new projects with the performance group Los Angeles Poverty Department (2014); and a major new work with Mexican artist Pedro Reyes,The People’s United Nations(2013–14). In addition, she helped organize a studio and artist services program at the Queens Museum, and an artist residency in Corona, Queens. She also organized13 Most Wanted Men: Andy Warhol and the 1964 World's Fairin partnership with the Andy Warhol Museum (2014).
Irish Art Now: From the Poetic to the Political",https://curatorsintl.org/images/Harris.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Queta Beasley Harris,https://curatorsintl.org/about/collaborators/7406-queta-beasley-harris,"Queta Beasley Harris, a native of New Orleans, is an applied urban anthropologist, ethnographer, urban design and sustainability curator, visual artist, and movement instructor. Her interests focus on the relationship between semiotics, contingency and context of storytelling; naturalization and social construction of identity; strategies re-imagining place and space in urban environments; holistic design in developing global markets; and the politics of geography on global organizational landscapes. Her current research centers on transnational collaboration and feminist women of color networks utilizing art, movement building and activism as sites of resistance. Queta has facilitated cultural adaptation workshops for professional development and has lectured on conceptualizing alternative integrative wellness practices within appropriate socio-cultural context. She has worked with organizations such as the Gulf Coast Fellowship for Community Transformation - funded by the Ford Foundation, Xavier University of New Orleans Department of Psychology, and Tulane University’s School of Public Health and Tropical Medicine. Queta serves on the advisory board for Gallery of the Streets and was a collaborating artist for Ecohybridity: A Love Song for Nola. She is a member of the American Anthropological Association (AAA) and the Society for Urban, National and Transnational/Global Anthropology (SUNTA). Queta is co-founder and ethnographer of La Nouvelle Consulting.",https://curatorsintl.org/images/Queta_Beasley_Harris.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Anya Harrison,https://curatorsintl.org/about/collaborators/5361-anya-harrison,"Anya Harrison earned her MA in Art History with Distinction from the The Courtauld Institute of Art, University of London where she studied conceptualism as an expanded practice and its global histories. She holds a BA in English Language and Literature from the University of Oxford and a BA in History of Art from the Université de Sorbonne – Paris IV. Having assisted on the publication,Frozen Dreams: Contemporary Art from Russia(Thames & Hudson, 2011), she is currently based in the London office of Garage Center for Contemporary Culture where recent projects have included exhibitions of William Kentridge, Marina Abramović, and a history of performance in Russia in collaboration with Performa.
With Hidden Noise
Mud + Corn + Stone + Blue",https://curatorsintl.org/images/Inhotim_09abr2010-2618.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Holly Harrison,https://curatorsintl.org/about/collaborators/5559-holly-harrison,"Holly Harrison serves as Curatorial Assistant in the Contemporary Art Department at the Los Angeles County Museum of Art. She is currently at work on several projects at LACMA, including retrospective exhibitions for Noah Purifoy and Pierre Huyghe, and the exhibition,Futbol: The Beautiful Game. She is also organizing an installation on the LACMA campus by the artist Christine Corday, scheduled to open in fall 2014. Harrison has previously assisted on such exhibitions asAsco: Elite of the Obscure, a solo exhibition on Blinky Palermo, and Christian Marclay’sThe Clock. Harrison is a member of an internal LACMA task force mandated to develop new strategies for curating and conserving media art. She has a particular interest in the role of conservation within contemporary art institutions, in both its practical and theoretical dimensions. She recently co-organized the panel, “Uneasy Guardians: Ensuring the Future of Intractable Art Forms,” at the 2013 College Art Association annual conference in New York. The panel discussion examined the divergent priorities of the stakeholders responsible for the preservation, presentation, and historicization of art forms such as film and new media, installation art, and performance.
UnNaturally",https://curatorsintl.org/images/Symposium.JPG?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Olga Hatzidaki,https://curatorsintl.org/about/collaborators/5502-olga-hatzidaki,"Olga Hatzidaki is a curator and cultural producer based in Athens. She is currently the General Coordinator of the Biennial Foundation and coordinated the first edition of the World Biennial Forum in Gwangju (South Korea) and served as the Editorial Assistant for Forum’s publication,Shifting Gravity. Hatzidaki is also an Associate Curator for Artist Pension Trust (APT). Previously she was the Director of AMP gallery in Athens, which frequently produced large-scale exhibitions. Recent curatorial projects includea gathering(co-curated with Maria-Thalia Carras), a collaboration with international artists, where artworks were printed as offsets and exhibited around Athens, and culminated in one exhibition at the Athens Festival. The exhibition was then presented in Thessaloniki (Macedonian Museum of Contemporary Art) and TedX, Athens. Her next project will involve highly acclaimed architect Christos Papoulias, which involves developing a narrative about the neighborhood of Metaxourgio, on the occasion of ReMap4, a biannual platform of contemporary art, taking place in Metaxourgio, Athens. Hatzidaki holds an MA from the Courtauld Institute of Art with a concentration in Contemporary Art Theory and is a scholar of the Onassis Foundation.",https://curatorsintl.org/images/Curatorial_Seminar-Istanbul-large.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Vít Havránek,https://curatorsintl.org/about/collaborators/5275-vt-havrnek,"Vít Havránek is a theoretician and organizer based in Prague, Czech Republic. He has been working since 2002 as director of the contemporary art initiative Tranzit.cz. In 2007, Havránek co-founded Tranzitdisplay, a resource center for contemporary art, and has since been lecturing on contemporary art at the Academy of Art, Architecture and Design in Prague. He serves as an associate editor of JRP|Ringier art publisher, and was a member of Tranzit.org, one of the three curatorial teams for the European contemporary art biennial Manifesta 8, held from October 2010 to January 2011 in several locations around southeast Spain. In addition, he has curated and co-curated exhibitions includingMonument to Transformation, City Gallery Praguem Prague, Czech Republic (2007-10); andtranzit–Auditorium, Stage, Backstage, I, series of exhibitions in three acts, Frankfurter Kunstverein, (2006). Havránek has edited and co-editedAtlas to Transformation(JRP|Ringier, 2011),Jiří Skála(JRP|Ringier, 2011),Kateřina Šedá(JRP|Ringier, 2008),Jan Mančuška(JRP|Ringier/Tranzit series, 2007),Jiří Kovanda(JRP|Ringier/Tranzit series, 2007), and others such asAutobiographies(Revolver Books, Secession Wien, tranzit.c, 2006);The Need to Document(Zurich: JRP|Ringier, 2005);Lanterna Magika(PUBLISHER, 2002); andaction, word, movement, space(PUBLISHER, 1999). Havránek has written for books and catalogues includingManifesta 8(Silvana Editoriale, 2010);Promesses du passé(Praha: Kant, 2002);Reconsidering the Documentary and Contemporary Art(Sternberg Press, CCS Bard, 2008);Voids(Centre Pompidou, Kunstalle Bern, 2009);Right About Now(Valiz, 2007); andYves Klein(Centre Pompidou, Springer Wien, New York, 2007), among others.
Project 35 Volume 2
Drawings: After Photography",https://curatorsintl.org/images/Laumann_Helga.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Michio Hayashi,https://curatorsintl.org/about/collaborators/5526-michio-hayashi,"Michio Hayashi is a professor of Art History and Visual Culture at Sophia University. His research and teaching interests include modern and contemporary art history and visual culture, as well as aesthetic theory and criticism. He received an M.A. and Ph.D. from Columbia University and his B.A. from University of Tokyo.",https://curatorsintl.org/images/Tour_MAM-2.JPG?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Christa-Maria Lerm Hayes,https://curatorsintl.org/about/collaborators/5429-christa-maria-lerm-hayes,"Christa-Maria Lerm Hayes is Professor and Chair of Modern and Contemporary Art History at the University of Amsterdam. Until 2014 she worked as Professor of Iconology at the University of Ulster, Belfast. From 2007-2011 she was Head of the Research Graduate School there, leading particularly the PhD with Practice programme. She studied at the Universities of Heidelberg, London, Bonn and Cologne, where she gained her PhD in 2000. It was researched with a James Joyce Foundation Scholarship in Zurich and followed by an Irish Research Council Post-Doctoral Fellowship at UCD. She was Visiting Scholar at the University of Cologne in 2012. Her research focuses on word and image studies, particularly the visual legacies of (Irish) writers (Joyce, Beckett, Sebald), also considering performance, the historiography of art (Warburg, Giedion-Welcker) and curation. Rooted in Joseph Beuys studies, she has an interest in sculpture, performance, social practices, as well as post-War art histories. Her publications include the booksPost-War Germanyand‘Objective Chance’: W.G. Sebald, Joseph Beuys and Tacita Dean(Steidl 2008, 2011),James Joyce als Inspirationsquelle für Joseph Beuys(Olms 2001), andJoyce in Art(Lilliput 2004). This book accompanied her large, international exhibition on the theme, Royal Hibernian Academy, Dublin. She has curated exhibitions of contemporary art for: Goethe Institut, Dublin; Tolstoy Estate, Russia; MoA, Seoul National University, Korea; Golden Thread Gallery, Belfast; LCGA, Limerick and CCI, Paris.
Publishing Against the Grain",https://curatorsintl.org/images/Enniskillen_THUMBNAIL.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Lauren Haynes,https://curatorsintl.org/about/collaborators/7490-lauren-haynes,"Image: King Texas
Image: King Texas
Lauren Haynes is theDirector of Curatorial Affairs and Programs at the Queens Museum, New York. Previously, she was Curator, Contemporary Art, at the Crystal Bridges Museum of American Art in Bentonville, Arkansas, since 2016, and had spent nearly a decade at The Studio Museum in Harlem where she was the Associate Curator for the permanent collection. As a specialist in African-American modern and contemporary art, Haynes curated dozens of exhibitions at the Studio Museum and contemporary art institutions in New York. At the Studio Museum, Haynes oversaw the care and collection of the permanent collection as well as acquisitions and exhibitions. She is a member of the Association of Art Museum Curators and serves on the Nomination and Governance Committee. Haynes is a recipient of a 2016 Gold Rush Award from Rush Philanthropic Arts Foundation.
People’s Biennial",https://curatorsintl.org/images/LaurenHaynes.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Ebony Haynes,https://curatorsintl.org/about/collaborators/22961-ebony-haynes,"Ebony L. Haynes is a writer and curator from Toronto, Canada. She is currently based in New York where she is a director at David Zwirner gallery.  Haynes was a recent visiting curator and critic for Yale School of Fine art in the Painting and Printmaking class of 2021. She also runs an online “school” where free professional practice classes are offered to Black students, world wide.  Prior to joining David Zwirner, Haynes served as director at Martos Gallery and Shoot The Lobster NY & LA, and was responsible for many critically acclaimed exhibitions includingInvisible Man,epigenetic,EBSPLOITATION, andThe Worst Witch. Haynes sits on the boards of the New Art Dealers Association, and Cassandra Press. She has participated in numerous public talks and symposiums at various institutions, including the Brooklyn Museum, New York, and the Hammer Museum, Los Angeles, and has contributed her writing to multiple catalogues and publications. ​",https://curatorsintl.org/images/merlin_177666441_7eb363c5_6f66_46ff_aa71_e1b0a10af2cc_mobileMasterAt3x_1.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Tempestt Hazel,https://curatorsintl.org/about/collaborators/23220-tempestt-hazel,"Tempestt Hazel is a curator and writer from Peoria, Illinois and is currently living in Chicago. She is also the co-founder of Sixty Inches From Center, a collective of editors, writers, artists, curators, librarians, and archivists who have published and produced collaborative projects about artists, archival practice, and culture in the Midwest since 2010. Across her practices and through Sixty, Tempestt has worked alongside artists, organizers, grantmakers, and cultural workers to explore solidarity economies, cooperative models, archival practice, future canon creation, and systems change in and through the arts, all while prioritizing Black, Latinx/e, Indigenous, diasporic, queer, and disability communities.
Imagenes Liricas/New Spanish Visions
Talking to Action: Art, Pedagogy, and Activism in the Americas",https://curatorsintl.org/images/Tempestt_Hazel.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
